gubun,bumun,sido,sigungu,safety_center_serve,pollution_emission,aged_single_ratio,police_station_acb,high_trans_acb,high_ic_acb,sports_fac_popratio,perf_fac_popratio,aged_service_popratio,old_house_ratio,green_space_rate,road_pavement_rate,library_service_popratio,hospital_service_popratio,vacant_house_ratio,wg_ph_spentratio,water_supply_rate,cworks_pctg,living_park_popratio,firestation_acb,toddlers_care_popratio,population_growth_rate,childecare_per_infant_number,emergency_fac_popratio,socialwelfare_fac_per_hndrdth_number,park_per_thousand_area,beds_peer_thousand_number,cultural_infra_per_hndrdth_number,fin_indep_3year_mean,parking_popratio,kb_industry_3year_mean,elem_school_popratio,no_bsns_3year_growth_rate,no_emp_3year_growth_rate,sewer_coverage_rate,schoools_per_thousand_number
객관지표,문화·여가,대구광역시,남구,NA,NA,NA,NA,NA,NA,2.33,100,NA,NA,NA,NA,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대구광역시,북구,NA,NA,NA,NA,NA,NA,9.45,99.3,NA,NA,NA,NA,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대구광역시,수성구,NA,NA,NA,NA,NA,NA,4.04,100,NA,NA,NA,NA,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대구광역시,달서구,NA,NA,NA,NA,NA,NA,8.8,99.8,NA,NA,NA,NA,66.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대구광역시,달성군,NA,NA,NA,NA,NA,NA,6.24,88.3,NA,NA,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,중구,NA,NA,NA,NA,NA,NA,16.86,82,NA,NA,NA,NA,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,동구,NA,NA,NA,NA,NA,NA,91.22,100,NA,NA,NA,NA,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,미추홀구,NA,NA,NA,NA,NA,NA,12.95,99.6,NA,NA,NA,NA,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,연수구,NA,NA,NA,NA,NA,NA,2.59,99.2,NA,NA,NA,NA,50.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,남동구,NA,NA,NA,NA,NA,NA,75.54,100,NA,NA,NA,NA,74.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,부평구,NA,NA,NA,NA,NA,NA,13.32,100,NA,NA,NA,NA,70.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,계양구,NA,NA,NA,NA,NA,NA,19.28,100,NA,NA,NA,NA,73.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,서구,NA,NA,NA,NA,NA,NA,4.51,99.9,NA,NA,NA,NA,69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,강화군,NA,NA,NA,NA,NA,NA,5.57,82.6,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,인천광역시,옹진군,NA,NA,NA,NA,NA,NA,11.52,6.9,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,광주광역시,동구,NA,NA,NA,NA,NA,NA,36.62,100,NA,NA,NA,NA,73.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,광주광역시,서구,NA,NA,NA,NA,NA,NA,14.45,100,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,광주광역시,남구,NA,NA,NA,NA,NA,NA,15.36,100,NA,NA,NA,NA,79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,광주광역시,북구,NA,NA,NA,NA,NA,NA,19.79,99.8,NA,NA,NA,NA,80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,광주광역시,광산구,NA,NA,NA,NA,NA,NA,57.71,98.6,NA,NA,NA,NA,66.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대전광역시,동구,NA,NA,NA,NA,NA,NA,26.62,99.8,NA,NA,NA,NA,63.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대전광역시,중구,NA,NA,NA,NA,NA,NA,13.75,99.7,NA,NA,NA,NA,76.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대전광역시,서구,NA,NA,NA,NA,NA,NA,19.04,99.5,NA,NA,NA,NA,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대전광역시,유성구,NA,NA,NA,NA,NA,NA,13.87,99.7,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,대전광역시,대덕구,NA,NA,NA,NA,NA,NA,12.83,96.2,NA,NA,NA,NA,72.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,울산광역시,중구,NA,NA,NA,NA,NA,NA,14.47,99.6,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,울산광역시,남구,NA,NA,NA,NA,NA,NA,11.67,100,NA,NA,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,울산광역시,동구,NA,NA,NA,NA,NA,NA,44.05,99.8,NA,NA,NA,NA,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,울산광역시,북구,NA,NA,NA,NA,NA,NA,25.39,92.7,NA,NA,NA,NA,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,울산광역시,울주군,NA,NA,NA,NA,NA,NA,28.17,82.9,NA,NA,NA,NA,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,세종특별자치시,세종시,NA,NA,NA,NA,NA,NA,39.3,98.3,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,수원시,NA,NA,NA,NA,NA,NA,3.89,99.4,NA,NA,NA,NA,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,성남시,NA,NA,NA,NA,NA,NA,12.79,99.8,NA,NA,NA,NA,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,의정부시,NA,NA,NA,NA,NA,NA,5.82,100,NA,NA,NA,NA,67.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,안양시,NA,NA,NA,NA,NA,NA,14.43,100,NA,NA,NA,NA,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,부천시,NA,NA,NA,NA,NA,NA,19.24,100,NA,NA,NA,NA,75.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,광명시,NA,NA,NA,NA,NA,NA,28.12,100,NA,NA,NA,NA,78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,평택시,NA,NA,NA,NA,NA,NA,4.36,96.7,NA,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,동두천시,NA,NA,NA,NA,NA,NA,1.55,99.7,NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,안산시,NA,NA,NA,NA,NA,NA,23.31,99.9,NA,NA,NA,NA,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,고양시,NA,NA,NA,NA,NA,NA,14.11,100,NA,NA,NA,NA,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,과천시,NA,NA,NA,NA,NA,NA,0.33,100,NA,NA,NA,NA,59.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,구리시,NA,NA,NA,NA,NA,NA,28.19,100,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,남양주시,NA,NA,NA,NA,NA,NA,17.3,98,NA,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,오산시,NA,NA,NA,NA,NA,NA,21.44,98.8,NA,NA,NA,NA,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,시흥시,NA,NA,NA,NA,NA,NA,4.73,100,NA,NA,NA,NA,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,군포시,NA,NA,NA,NA,NA,NA,16.47,100,NA,NA,NA,NA,74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,의왕시,NA,NA,NA,NA,NA,NA,19.23,100,NA,NA,NA,NA,77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,하남시,NA,NA,NA,NA,NA,NA,7.95,99.9,NA,NA,NA,NA,62.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,용인시,NA,NA,NA,NA,NA,NA,2.98,98.6,NA,NA,NA,NA,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,파주시,NA,NA,NA,NA,NA,NA,4.99,97.2,NA,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,이천시,NA,NA,NA,NA,NA,NA,3.21,93.1,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,안성시,NA,NA,NA,NA,NA,NA,0.86,93,NA,NA,NA,NA,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,김포시,NA,NA,NA,NA,NA,NA,7.21,99.2,NA,NA,NA,NA,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,화성시,NA,NA,NA,NA,NA,NA,4.68,95.6,NA,NA,NA,NA,63.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,광주시,NA,NA,NA,NA,NA,NA,6.68,98.8,NA,NA,NA,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,양주시,NA,NA,NA,NA,NA,NA,23.85,99.7,NA,NA,NA,NA,51.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,포천시,NA,NA,NA,NA,NA,NA,32.47,80.5,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,여주시,NA,NA,NA,NA,NA,NA,7.27,91.2,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,연천군,NA,NA,NA,NA,NA,NA,13.94,77.3,NA,NA,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,가평군,NA,NA,NA,NA,NA,NA,24.78,71.8,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,양평군,NA,NA,NA,NA,NA,NA,9.39,88,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,춘천시,NA,NA,NA,NA,NA,NA,14.96,97.2,NA,NA,NA,NA,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,원주시,NA,NA,NA,NA,NA,NA,8.11,94.8,NA,NA,NA,NA,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,강릉시,NA,NA,NA,NA,NA,NA,3.8,97.1,NA,NA,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,동해시,NA,NA,NA,NA,NA,NA,5.02,99,NA,NA,NA,NA,43.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,태백시,NA,NA,NA,NA,NA,NA,70.64,98.4,NA,NA,NA,NA,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,속초시,NA,NA,NA,NA,NA,NA,45.22,100,NA,NA,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,삼척시,NA,NA,NA,NA,NA,NA,15.16,72,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,홍천군,NA,NA,NA,NA,NA,NA,18.67,60,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,횡성군,NA,NA,NA,NA,NA,NA,23.93,57.7,NA,NA,NA,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,영월군,NA,NA,NA,NA,NA,NA,27.79,86.3,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,평창군,NA,NA,NA,NA,NA,NA,13.17,35.3,NA,NA,NA,NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,정선군,NA,NA,NA,NA,NA,NA,16.53,75.8,NA,NA,NA,NA,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,철원군,NA,NA,NA,NA,NA,NA,9.85,46.1,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,화천군,NA,NA,NA,NA,NA,NA,5.99,53.1,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,양구군,NA,NA,NA,NA,NA,NA,22.05,91,NA,NA,NA,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,인제군,NA,NA,NA,NA,NA,NA,25.79,53.3,NA,NA,NA,NA,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,고성군,NA,NA,NA,NA,NA,NA,13.86,88.7,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,양양군,NA,NA,NA,NA,NA,NA,27.29,78.4,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,충주시,NA,NA,NA,NA,NA,NA,45.41,91.4,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,제천시,NA,NA,NA,NA,NA,NA,49.09,93.2,NA,NA,NA,NA,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,청주시,NA,NA,NA,NA,NA,NA,41.67,98.8,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,보은군,NA,NA,NA,NA,NA,NA,50.34,66,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,옥천군,NA,NA,NA,NA,NA,NA,31.52,81.7,NA,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,영동군,NA,NA,NA,NA,NA,NA,71.29,71.5,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,진천군,NA,NA,NA,NA,NA,NA,50.81,96.4,NA,NA,NA,NA,45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,괴산군,NA,NA,NA,NA,NA,NA,10.52,63.5,NA,NA,NA,NA,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,음성군,NA,NA,NA,NA,NA,NA,14.92,84.9,NA,NA,NA,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,단양군,NA,NA,NA,NA,NA,NA,36.12,62.7,NA,NA,NA,NA,24.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,증평군,NA,NA,NA,NA,NA,NA,22.42,99.8,NA,NA,NA,NA,45.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,천안시,NA,NA,NA,NA,NA,NA,19.46,98.3,NA,NA,NA,NA,47.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,공주시,NA,NA,NA,NA,NA,NA,23.45,85.6,NA,NA,NA,NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,보령시,NA,NA,NA,NA,NA,NA,3.19,81.7,NA,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,아산시,NA,NA,NA,NA,NA,NA,20.19,92,NA,NA,NA,NA,63.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,서산시,NA,NA,NA,NA,NA,NA,7.48,81,NA,NA,NA,NA,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,논산시,NA,NA,NA,NA,NA,NA,5.57,82.9,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,계룡시,NA,NA,NA,NA,NA,NA,30.89,100,NA,NA,NA,NA,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,당진시,NA,NA,NA,NA,NA,NA,7.08,84,NA,NA,NA,NA,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,금산군,NA,NA,NA,NA,NA,NA,37.57,84.7,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,부여군,NA,NA,NA,NA,NA,NA,17.13,61.8,NA,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,서천군,NA,NA,NA,NA,NA,NA,7.46,82,NA,NA,NA,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,청양군,NA,NA,NA,NA,NA,NA,21.5,67.1,NA,NA,NA,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,홍성군,NA,NA,NA,NA,NA,NA,4.24,87.8,NA,NA,NA,NA,34.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
