gubun,bumun,sido,sigungu,safety_center_serve,pollution_emission,aged_single_ratio,police_station_acb,high_trans_acb,high_ic_acb,sports_fac_popratio,perf_fac_popratio,aged_service_popratio,old_house_ratio,green_space_rate,road_pavement_rate,library_service_popratio,hospital_service_popratio,vacant_house_ratio,wg_ph_spentratio,water_supply_rate,cworks_pctg,living_park_popratio,firestation_acb,toddlers_care_popratio,population_growth_rate,childecare_per_infant_number,emergency_fac_popratio,socialwelfare_fac_per_hndrdth_number,park_per_thousand_area,beds_peer_thousand_number,cultural_infra_per_hndrdth_number,fin_indep_3year_mean,parking_popratio,kb_industry_3year_mean,elem_school_popratio,no_bsns_3year_growth_rate,no_emp_3year_growth_rate,sewer_coverage_rate,schoools_per_thousand_number
객관지표,문화·여가,경기도,안성시,NA,NA,NA,NA,NA,NA,0.9,92.3,NA,NA,NA,NA,39.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,김포시,NA,NA,NA,NA,NA,NA,4.8,99.5,NA,NA,NA,NA,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,화성시,NA,NA,NA,NA,NA,NA,5.2,95.5,NA,NA,NA,NA,52.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,광주시,NA,NA,NA,NA,NA,NA,5.1,98.8,NA,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,양주시,NA,NA,NA,NA,NA,NA,25.2,99.6,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,포천시,NA,NA,NA,NA,NA,NA,32.8,80.5,NA,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,여주시,NA,NA,NA,NA,NA,NA,7.3,91.1,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,연천군,NA,NA,NA,NA,NA,NA,12.4,76.8,NA,NA,NA,NA,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,가평군,NA,NA,NA,NA,NA,NA,4.8,72,NA,NA,NA,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경기도,양평군,NA,NA,NA,NA,NA,NA,10,88.3,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,춘천시,NA,NA,NA,NA,NA,NA,13.4,96.9,NA,NA,NA,NA,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,원주시,NA,NA,NA,NA,NA,NA,9.9,95,NA,NA,NA,NA,51.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,강릉시,NA,NA,NA,NA,NA,NA,2.6,97,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,동해시,NA,NA,NA,NA,NA,NA,7.4,99,NA,NA,NA,NA,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,태백시,NA,NA,NA,NA,NA,NA,69.2,98.6,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,속초시,NA,NA,NA,NA,NA,NA,45.1,100,NA,NA,NA,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,삼척시,NA,NA,NA,NA,NA,NA,15.3,71,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,홍천군,NA,NA,NA,NA,NA,NA,19,60,NA,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,횡성군,NA,NA,NA,NA,NA,NA,31.4,57.6,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,영월군,NA,NA,NA,NA,NA,NA,35.2,89.8,NA,NA,NA,NA,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,평창군,NA,NA,NA,NA,NA,NA,14.8,51.7,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,정선군,NA,NA,NA,NA,NA,NA,16.5,74.7,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,철원군,NA,NA,NA,NA,NA,NA,9.9,47,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,화천군,NA,NA,NA,NA,NA,NA,6.6,58.7,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,양구군,NA,NA,NA,NA,NA,NA,21.4,91.3,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,인제군,NA,NA,NA,NA,NA,NA,24.2,52.2,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,고성군,NA,NA,NA,NA,NA,NA,13.2,87.9,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,강원도,양양군,NA,NA,NA,NA,NA,NA,26.4,79.2,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,충주시,NA,NA,NA,NA,NA,NA,49.7,91.2,NA,NA,NA,NA,39.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,제천시,NA,NA,NA,NA,NA,NA,46.4,93,NA,NA,NA,NA,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,청주시,NA,NA,NA,NA,NA,NA,45.2,98.9,NA,NA,NA,NA,53.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,보은군,NA,NA,NA,NA,NA,NA,58,65.3,NA,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,옥천군,NA,NA,NA,NA,NA,NA,63.3,80,NA,NA,NA,NA,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,영동군,NA,NA,NA,NA,NA,NA,71.1,72.6,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,진천군,NA,NA,NA,NA,NA,NA,51.2,68.6,NA,NA,NA,NA,26.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,괴산군,NA,NA,NA,NA,NA,NA,10.7,64.4,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,음성군,NA,NA,NA,NA,NA,NA,45.3,75.2,NA,NA,NA,NA,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,단양군,NA,NA,NA,NA,NA,NA,35.4,63.1,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청북도,증평군,NA,NA,NA,NA,NA,NA,30.8,99.9,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,천안시,NA,NA,NA,NA,NA,NA,23.3,98.1,NA,NA,NA,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,공주시,NA,NA,NA,NA,NA,NA,20.7,85.2,NA,NA,NA,NA,24.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,보령시,NA,NA,NA,NA,NA,NA,2.2,81.5,NA,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,아산시,NA,NA,NA,NA,NA,NA,20.8,91.8,NA,NA,NA,NA,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,서산시,NA,NA,NA,NA,NA,NA,7.6,75.6,NA,NA,NA,NA,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,논산시,NA,NA,NA,NA,NA,NA,8.7,82.9,NA,NA,NA,NA,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,계룡시,NA,NA,NA,NA,NA,NA,24.2,100,NA,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,당진시,NA,NA,NA,NA,NA,NA,7.6,84,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,금산군,NA,NA,NA,NA,NA,NA,36.4,84.8,NA,NA,NA,NA,33.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,부여군,NA,NA,NA,NA,NA,NA,16.5,60.8,NA,NA,NA,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,서천군,NA,NA,NA,NA,NA,NA,6.8,81.2,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,청양군,NA,NA,NA,NA,NA,NA,21.6,67.3,NA,NA,NA,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,홍성군,NA,NA,NA,NA,NA,NA,2.1,87.6,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,예산군,NA,NA,NA,NA,NA,NA,4.4,89.6,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,충청남도,태안군,NA,NA,NA,NA,NA,NA,0.3,77.9,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,전주시,NA,NA,NA,NA,NA,NA,5.6,100,NA,NA,NA,NA,59.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,군산시,NA,NA,NA,NA,NA,NA,6.2,93.4,NA,NA,NA,NA,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,익산시,NA,NA,NA,NA,NA,NA,8.7,94.9,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,정읍시,NA,NA,NA,NA,NA,NA,33.1,89.8,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,남원시,NA,NA,NA,NA,NA,NA,23.1,75.3,NA,NA,NA,NA,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,김제시,NA,NA,NA,NA,NA,NA,14.5,77,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,완주군,NA,NA,NA,NA,NA,NA,17.1,92,NA,NA,NA,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,진안군,NA,NA,NA,NA,NA,NA,15.4,47,NA,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,무주군,NA,NA,NA,NA,NA,NA,9.4,52.5,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,장수군,NA,NA,NA,NA,NA,NA,14.9,36.5,NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,임실군,NA,NA,NA,NA,NA,NA,21,52,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,순창군,NA,NA,NA,NA,NA,NA,26.7,73.5,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,고창군,NA,NA,NA,NA,NA,NA,12.8,56.5,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라북도,부안군,NA,NA,NA,NA,NA,NA,14.1,88,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,목포시,NA,NA,NA,NA,NA,NA,14,99.8,NA,NA,NA,NA,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,여수시,NA,NA,NA,NA,NA,NA,7,92.3,NA,NA,NA,NA,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,순천시,NA,NA,NA,NA,NA,NA,6.1,95.9,NA,NA,NA,NA,61.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,나주시,NA,NA,NA,NA,NA,NA,8.3,88.5,NA,NA,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,광양시,NA,NA,NA,NA,NA,NA,20.3,37.1,NA,NA,NA,NA,56.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,담양군,NA,NA,NA,NA,NA,NA,13.9,94.6,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,곡성군,NA,NA,NA,NA,NA,NA,28.8,62.7,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,구례군,NA,NA,NA,NA,NA,NA,29.2,78.9,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,고흥군,NA,NA,NA,NA,NA,NA,14,48.4,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,보성군,NA,NA,NA,NA,NA,NA,11.1,70.7,NA,NA,NA,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,화순군,NA,NA,NA,NA,NA,NA,27.6,83.2,NA,NA,NA,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,장흥군,NA,NA,NA,NA,NA,NA,19.7,67.7,NA,NA,NA,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,강진군,NA,NA,NA,NA,NA,NA,13.2,90.5,NA,NA,NA,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,해남군,NA,NA,NA,NA,NA,NA,16.4,68.2,NA,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,영암군,NA,NA,NA,NA,NA,NA,15.3,90.4,NA,NA,NA,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,무안군,NA,NA,NA,NA,NA,NA,18.9,80,NA,NA,NA,NA,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,함평군,NA,NA,NA,NA,NA,NA,9.7,71.4,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,영광군,NA,NA,NA,NA,NA,NA,14.1,74.5,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,장성군,NA,NA,NA,NA,NA,NA,12.6,61,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,완도군,NA,NA,NA,NA,NA,NA,9.1,42.9,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,진도군,NA,NA,NA,NA,NA,NA,14.7,80.2,NA,NA,NA,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,전라남도,신안군,NA,NA,NA,NA,NA,NA,9.9,9.5,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,포항시,NA,NA,NA,NA,NA,NA,10.1,96.7,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,경주시,NA,NA,NA,NA,NA,NA,13.7,77.6,NA,NA,NA,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,김천시,NA,NA,NA,NA,NA,NA,15.8,77.1,NA,NA,NA,NA,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,안동시,NA,NA,NA,NA,NA,NA,5.8,86.4,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,구미시,NA,NA,NA,NA,NA,NA,3.7,86.9,NA,NA,NA,NA,39.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,영주시,NA,NA,NA,NA,NA,NA,6,95.2,NA,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,영천시,NA,NA,NA,NA,NA,NA,12.9,81.9,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,상주시,NA,NA,NA,NA,NA,NA,65.9,71.9,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,문경시,NA,NA,NA,NA,NA,NA,10,87.5,NA,NA,NA,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,경산시,NA,NA,NA,NA,NA,NA,3.5,98.6,NA,NA,NA,NA,24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,군위군,NA,NA,NA,NA,NA,NA,10.3,49.8,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,의성군,NA,NA,NA,NA,NA,NA,10.7,71.1,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,청송군,NA,NA,NA,NA,NA,NA,10.1,41.9,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA
객관지표,문화·여가,경상북도,영양군,NA,NA,NA,NA,NA,NA,12.3,63,NA,NA,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,NA,NA,NA,NA,NA,NA,NA,NA
